prb_id, percentie, MON, TUE, WED, THU, FRI, SAT, SUN, ALL
6666, p75, 0.028632185998831435, 0.025342894747261722, 0.027554741549759607, 0.023559134787528368, 0.055637043566656434, 0.024404173728357546, 0.0379745370177563, 0.046968145103023495
6666, p90, 0.02240757993483203, 0.02865242096896287, 0.029421806860751167, 0.02444685585100666, 0.05574836988985359, 0.028709821327617378, 0.04176023252232922, 0.04695529389688033
6666, p95, 0.037283470848732604, 0.03008917266958452, 0.032512622300383924, 0.0348345105813426, 0.05585111290846413, 0.03632455439513479, 0.041576371498945344, 0.04701916294714507
21517, p50, 0.07600752799063513, 0.08396909297817892, 0.0792506970573693, 0.015768845030619885, 0.08423601503753013, 0.1045474563985437, 0.028675199448679627, 0.09667476300783012
21517, p75, 0.07124015831113961, 0.05108611314514766, 0.03610119240532552, 0.015057498566936722, 0.07066274166083054, 0.12449388877798633, 0.0812402316961811, 0.09498608912213238
21517, p90, 0.07287849505108299, 0.08347234371301601, 0.019398811373207214, 0.06389321732439324, 0.15350012038881597, 0.11769718791559478, 0.09776075616633219, 0.07759710012449833
21517, p95, 0.14774558558799158, 0.06068937588873639, 0.02255383667058154, 0.10330969901605841, 0.15020198329807702, 0.06898406908020184, 0.09396114968021581, 0.07900042647252609
50703, p50, 0.025516056751582174, 0.09803879923958736, 0.06423813086816292, 0.07880634123901249, 0.048510192128224786, 0.043394290138878265, 0.10066585195164479, 0.044516906132382315
50703, p75, 0.03598736282822944, 0.08956016518424667, 0.058626385531671245, 0.09700948015465052, 0.05296295232134891, 0.0468134779730363, 0.11044086679478794, 0.04573823635674161
50703, p90, 0.09751698210284224, 0.08580859091987518, 0.07406113199187973, 0.08702331091790726, 0.11576116016731919, 0.04580865542328798, 0.03636150536924307, 0.052669063167789874
50703, p95, 0.08664979296157349, 0.10160839449669146, 0.028525998056022607, 0.06519921983331271, 0.10514738715068536, 0.026390549025297683, 0.023992024921364045, 0.04143777886188678
24920, p50, 0.06496975639062508, 0.07366668868621663, 0.07770237018843067, 0.08551103393603164, 0.17111745495355438, 0.04508578514873049, 0.13748766352359412, 0.06730919742392474
24920, p75, 0.05868314952917595, 0.11390592686805195, 0.07996558423237245, 0.09546335914701333, 0.13019948741983314, 0.039110897739234304, 0.10704358496833023, 0.07885042146033867
24920, p90, 0.0728213450939741, 0.08428011182039462, 0.10074786576699432, 0.1145381594152568, 0.10249759525402621, 0.031118875468691676, 0.06630532806972524, 0.046990907112727645
24920, p95, 0.06479651660203678, 0.05966720697811734, 0.09993031775754228, 0.05667236571355369, 0.05576313930814924, 0.04672339141338691, 0.056935722379535744, 0.05307111540784212
53781, p50, 0.09230439610694759, 0.06418178019866237, 4.458381542938935e-05, 0.1611035520035611, 0.05761896648386444, 0.07050583772013536, 0.05779164039940372, 0.07386026169753938
53781, p75, 0.09619270731692485, 0.07831775779629495, 0.025091555476190967, 0.07365705180870774, 0.055836465711297384, 0.05687356311726877, 0.12600889998510828, 0.06170362502612229
53781, p90, 0.03708162547136991, 0.09859638801661705, 0.039637079103294594, 0.05499937720537843, 0.038015805085836823, 0.0670841781122716, 0.08292655682386708, 0.07393775685249669
53781, p95, 0.05750102403685155, 0.1093288727679106, 0.05406314801842023, 0.06668883024264724, 0.05499257773714611, 0.05916078039235075, 0.0859523070639182, 0.07497097102375955
29718, p50, 0.12420688309657944, 0.1310198210268077, 0.10894483507554999, 0.053573521052777504, 0.12757851567562456, 0.1253614435448196, 0.13468722711780326, 0.2725625798596506
29718, p75, 0.12163036216024423, 0.1418291461921148, 0.11041194318638191, 0.04755560731522566, 0.12298018136842406, 0.12861999630287163, 0.12536248279191364, 0.30374589571075855
29718, p90, 0.13276074478481695, 0.1594201272189188, 0.12766097027478238, 0.04238553968604692, 0.0998405089034217, 0.15105855797024484, 0.12306185848485357, 0.242665971581819
29718, p95, 0.1507330131102465, 0.14803905706729711, 0.14018479685385132, 0.0376545380551404, 0.10050962822491452, 0.16204859737943772, 0.12619993922943337, 0.18953944147155685
33303, p50, 0.043932962796758304, 0.1534759097906505, 0.12089552386145996, 0.012898674132502022, 0.0032440207388737636, 0.017954184401508207, 0.014822422481827087, 0.17759433859163398
33303, p75, 0.07332944630473634, 0.17365292269118288, 0.16943908656225962, 0.012697607164842537, 0.0031741967658193058, 0.02664372660453986, 0.015506204325250393, 0.2023059582550039
33303, p90, 0.09141974605141819, 0.1803132988553324, 0.21124563081206937, 0.010846533305731189, 0.05506704734567582, 0.028283010143090512, 0.008986708882725328, 0.054866089095326316
33303, p95, 0.09202515257667881, 0.19252132272018496, 0.21453569654700444, 0.00932469981622982, 0.0552468659140092, 0.018354949840164336, 0.007844145507325461, 0.05252559712762982
50202, p50, 0.07555043443434005, 0.15344149446550726, 0.08126710151022536, 0.09149076804839422, 0.08207855330496776, 0.08185049946676196, 0.04924609350525108, 0.07067725970882716
50202, p75, 0.05197068590433471, 0.08384651675205718, 0.026893766734822355, 0.08804443821893329, 0.04973757738484137, 0.04899816260320031, 0.058843790711871166, 0.05325851978921432
50202, p90, 0.06088157847591887, 0.04355222944772256, 0.07711824332115487, 0.07936890806982824, 0.03751304677218118, 0.047782613673654974, 0.057329774311552936, 0.051313994249531134
50202, p95, 0.022385545671751154, 0.043116277075565465, 0.06380596106989848, 0.026260841120951707, 0.04541733379868126, 0.030527367137395185, 0.04141010152786598, 0.05027096465655199
26140, p50, 0.10410294842274855, 0.23738334506886563, 0.08355822394335569, 0.14806812116027188, 0.17512196738415, 0.1252997489235827, 0.0908314215478246, 0.041124240248140556
26140, p75, 0.10601048005526068, 0.175078836278057, 0.10314408803071748, 0.24068646038863348, 0.14105721857167952, 0.10693704205335175, 0.07328609604424609, 0.04750805750291297
26140, p90, 0.08345357278857495, 0.21593534059910688, 0.12362192129428744, 0.26595911590437515, 0.1250119831282945, 0.09339878670759137, 0.07461267435078804, 0.04340373397943639
26140, p95, 0.10138203110083052, 0.28878164183410643, 0.1581730794920267, 0.22772411913547586, 0.11537127342091352, 0.13359883239589446, 0.07420166589967572, 0.053136097606233605
33821, p50, 0.05036206144676655, 0.060314034944248425, 0.02660789127523082, 0.0715212699072034, 0.06032536972085673, 0.046408916642595346, 0.13300617905270654, 0.07416658498693844
33821, p75, 0.04661503991542386, 0.06023104529040771, 0.07561307414998597, 0.10743797534261429, 0.05678620454203342, 0.06338199682121119, 0.16181146100604998, 0.07008944165837004
33821, p90, 0.05417703948734067, 0.13536687708703762, 0.04999122284237968, 0.07740078005856144, 0.08368244953970654, 0.028291407108871132, 0.14082494944962873, 0.07127346584024963
33821, p95, 0.08860767456531381, 0.1496165322862354, 0.07959649916502076, 0.04820348128135369, 0.10544813947986956, 0.030371978428148056, 0.05108173312703665, 0.0664240224271898
30725, p50, 0.03561387541013331, 0.059271543283731215, 0.09469489439066055, 0.03844077026180196, 0.032426502420191974, 0.049973343447772586, 0.025931521822200668, 0.039976358815782265
30725, p75, 0.09741115597295702, 0.05638650732162353, 0.06148877021793295, 0.0563540341194122, 0.04272836743293339, 0.07611550842368209, 0.030414568202627577, 0.04108697858827218
30725, p90, 0.11118723253431224, 0.06701716392719348, 0.055865941565342206, 0.062370407889165085, 0.019391180003404493, 0.10366189310502037, 0.05460104464693483, 0.057979113595142816
30725, p95, 0.06030407777896124, 0.0821952027952111, 0.0446956911374205, 0.0642386518017913, 0.01760546426272463, 0.09355384128189234, 0.065734500678772, 0.04311291496250199
21312, p50, 0.02810396954137456, 0.029081199200667204, 0.04766299990193095, 0.07547239986953988, 0.036822204199912265, 0.024629393329188485, 0.07598355336836704, 0.10280097747512919
21312, p75, 0.058723536908894924, 0.0302288319145068, 0.05937874294727778, 0.06818657183862882, 0.10908513907915873, 0.03063425287734394, 0.05426909907607031, 0.04748564981226947
21312, p90, 0.10833882585416066, 0.0502254121082904, 0.044455350310685426, 0.07712382807522233, 0.06111697885459919, 0.03157089461116687, 0.05675925719884148, 0.046844116588715144
21312, p95, 0.12257920904161328, 0.029608420366031375, 0.035834708960238715, 0.07082728442612482, 0.044334070012430164, 0.03255284289580498, 0.06834994179703266, 0.04691929990690726
13859, p50, 0.06056186537183764, 0.02541093918184448, 0.12577158001417016, 0.06265085545389612, 0.07132396099155952, 0.04906035736737178, 0.07387713202239679, 0.09617279219403775
13859, p75, 0.04156068858274458, 0.029330314133671365, 0.027462541782297258, 0.08081611033923915, 0.03810623328499307, 0.057329312892941936, 0.056980129519565846, 0.0801857621792138
13859, p90, 0.03634497866900958, 0.05741628105099406, 0.04077595204001023, 0.07254843143349933, 0.06550972505705578, 0.0384147582905425, 0.06305571843378334, 0.08658759478307691
13859, p95, 0.041577048482939305, 0.05761839763092759, 0.05667573372599968, 0.04793417892782126, 0.06778015027797549, 0.045296629086907736, 0.05717182069675394, 0.08645635552042442
4646, p50, 0.04810387900255809, 0.0587716302995495, 0.09481109549767903, 0.029781769633375473, 0.033732390418756204, 0.09936784256305077, 0.17505392119879667, 0.07923543928158899
4646, p75, 0.059831258923957825, 0.06535980946638616, 0.10215866381773873, 0.06303440924093925, 0.04871847031907392, 0.055341764944112644, 0.13407265048356562, 0.06905224904120442
4646, p90, 0.09027251969252656, 0.06466339930371078, 0.11130950534349544, 0.044911258954572826, 0.05337373500351549, 0.06441914074920868, 0.12547260112409284, 0.08416770409009615
4646, p95, 0.08903107717305542, 0.11223719452646304, 0.10822710977900817, 0.0483633556673189, 0.05051211378835745, 0.061572116408666146, 0.1582880207763142, 0.07350409671333367
39, p50, 0.1128562904609587, 0.025832202012362405, 0.04558761832924457, 0.044399281988787696, 0.14834317984344467, 0.04449973837089646, 0.10756739358646113, 0.07756471519988294
39, p75, 0.09804671028250753, 0.05339314342452113, 0.024288360764941085, 0.07473984355359732, 0.05966621021625961, 0.08025332795941964, 0.1171186976238077, 0.07747199228610199
39, p90, 0.09584393960261668, 0.06401981484864698, 0.03717277990795544, 0.058542604327919995, 0.058280803356755714, 0.060608689826033214, 0.08659740982218514, 0.04827091305408843
39, p95, 0.07835940916534756, 0.07165309910450907, 0.03751527085581809, 0.08126243464433774, 0.0567795682475689, 0.04438857508297643, 0.052009746228504905, 0.04724399783346139
12328, p50, 0.05058317972689826, 0.09596265467696515, 0.09823813015828321, 0.09277345340581533, 0.11517800905720822, 0.003571231268291167, 0.06310070331183264, 0.09372453195284648
12328, p75, 0.052660220411916835, 0.09025336702162061, 0.058747964596632674, 0.10226074027484702, 0.11618717959654327, 0.042358157026088375, 0.07994118054919154, 0.08391755476356713
12328, p90, 0.06911705079422696, 0.06485683034872737, 0.06061420806808441, 0.0971488979875107, 0.10821542274831074, 0.05531492628625283, 0.07136488113166126, 0.06053115938031154
12328, p95, 0.07856610254193107, 0.06788679535343493, 0.09451751168278728, 0.09808186908249567, 0.09893483095012154, 0.06635163494398295, 0.1180439272244622, 0.05557915933616055
12329, p50, 0.026840133785060553, 0.12181316012845525, 0.029788019373164956, 0.09237985541896435, 0.06258559422242758, 0.03915096631555535, 0.1230842240584311, 0.048928266539744324
12329, p75, 0.0415865206720741, 0.09028667369135362, 0.03504093645513312, 0.08076257671622085, 0.05705711766899219, 0.04270897677099075, 0.13738047248132002, 0.048721037443609144
12329, p90, 0.0493110863937091, 0.06728878364497994, 0.03529476680226456, 0.05569587773839253, 0.047466775581009056, 0.039567217105064306, 0.08880386554138334, 0.05419872293646853
12329, p95, 0.09243933685751958, 0.14420025169691375, 0.1060171279581412, 0.048552343777051206, 0.1596715295921131, 0.11435094090974471, 0.08581122210316325, 0.15882045835537395
45, p50, 0.2030317090635793, 0.1825459129837858, 0.23164515825898052, 0.227636574310106, 0.0895646147260518, 0.15367204189579375, 0.06881532734164963, 0.0527374232915431
45, p75, 0.10793917920453065, 0.09745015047603307, 0.10525405253468613, 0.09440137852879797, 0.09397124375421634, 0.10519161366023513, 0.1423938352687314, 0.26412319811307594
45, p90, 0.2684643606567438, 0.1446872801492316, 0.2171857131599478, 0.12369438565489267, 0.1528702839669597, 0.041210529993358606, 0.24842891893974106, 0.285547267139702
45, p95, 0.26692294797156196, 0.2242331889805861, 0.29802651330905494, 0.15798474091778297, 0.17460093540463387, 0.028921161321396986, 0.19782712339853137, 0.25826302425280606
22065, p50, 0.17138239445164777, 0.12729824323086122, 0.04273226955163998, 0.07379082075965017, 0.10794076391718381, 0.05037270723882607, 0.17572923607775026, 0.0885319185326958
22065, p75, 0.24317109645798538, 0.05243365522432181, 0.05730995791200034, 0.0904732846842673, 0.22120163668780418, 0.08022900717590152, 0.1418634598957798, 0.09156463188183742
22065, p90, 0.2552597494057623, 0.060596816771864105, 0.07138547676035213, 0.18087847055296233, 0.24219262694438665, 0.06982445058281055, 0.11585486105802588, 0.09472912231612053
22065, p95, 0.06068779101775984, 0.05012806930170093, 0.05645018433358523, 0.10240806315446417, 0.06535814837326853, 0.04782735075477326, 0.025698512072784913, 0.047604447924325444
6494, p50, 0.03906635297681652, 0.05840283578470463, 0.09659829616294761, 0.19305770486179974, 0.027216538358154886, 0.058306969533431854, 0.10929626050492418, 0.08304452172147588
6494, p75, 0.05842556382144079, 0.08897651704413666, 0.09750361519144086, 0.10618666924284596, 0.04001396505400167, 0.06667339658651236, 0.06544127089902596, 0.07765438435168275
6494, p90, 0.034325551971816255, 0.1006349027037106, 0.06877279946001691, 0.08342223260074592, 0.04418467999430237, 0.07175049789307685, 0.058921408067558495, 0.0687249642365143
6494, p95, 0.02909354254577573, 0.08721158752832113, 0.0692582568456464, 0.06524863905977311, 0.0466221732052455, 0.052378772277182344, 0.05836624276315637, 0.05926205557713959
30774, p50, 0.027283876006590456, 0.010257550069177083, 0.011347392492517323, 0.010255219595897994, 0.11005654219945897, 0.00474875427991784, 0.04528677962882347, 0.042782563838887164
30774, p75, 0.06198300247913005, 0.016980029292370087, 0.011954431900471957, 0.018330080962029194, 0.12266475666804219, 0.005835495362845802, 0.039057914481194625, 0.050729258645170076
30774, p90, 0.06504305378170641, 0.03686567865259939, 0.023363171288149357, 0.04064689015692812, 0.1267643108996511, 0.012346053700342141, 0.034195454315101466, 0.06759829704611531
30774, p95, 0.06480098200289088, 0.06343282065558797, 0.049202774147711445, 0.06585046592938242, 0.12706795726259243, 0.040197808602730915, 0.04388212901265914, 0.0800223887135288
52792, p50, 0.10992569453705545, 0.07267433581350846, 0.06620062604767521, 0.0836768731755342, 0.10207594861600153, 0.056529814375893994, 0.08469415534866793, 0.08127151298755084
52792, p75, 0.15524526612124978, 0.07238305584523914, 0.07745694391648457, 0.08929222653825662, 0.06328916694762414, 0.05823457278566281, 0.13180589821703528, 0.09087973602018089
52792, p90, 0.20597521301671226, 0.14725283676425682, 0.10350904934163235, 0.11033718263733441, 0.11079503287795862, 0.09347741327020168, 0.12384629630120693, 0.11614385478256518
52792, p95, 0.26346632839656425, 0.2260658371747622, 0.13951573449967689, 0.14571047922971853, 0.1510475849532836, 0.10323406074324991, 0.0612598598423233, 0.14379270328480948
6495, p50, 0.04909427484029166, 0.009773794750005437, 0.008070522344436781, 0.006077713104377409, 0.006764803145226639, 0.005765538614202038, 0.043949307117417555, 0.016198661231618575
6495, p75, 0.048615975723946936, 0.009719047554885672, 0.008650367724318367, 0.005567674657446894, 0.006329201994293416, 0.005665786772303455, 0.04646424588100728, 0.016281937523998362
6495, p90, 0.051681274058370405, 0.00815620221215008, 0.021556483710467426, 0.005062404258062967, 0.005398774011750749, 0.006503587659658814, 0.0458256343508335, 0.038884222217292805
6495, p95, 0.05181589534538974, 0.05392926309233644, 0.04218008483699008, 0.00522797372558303, 0.009953108120218221, 0.005906024659812431, 0.04499804371015343, 0.04545333509104008
13317, p50, 0.08872547090193217, 0.23825280818343253, 0.15646554449808378, 0.07960720398235872, 0.138274084523833, 0.09906074796382468, 0.04998486831693985, 0.10286089702369906
13317, p75, 0.08188171049333971, 0.08370682941632998, 0.07284026140527518, 0.10890364978206883, 0.09322930005620732, 0.10637610228619494, 0.06923239137745588, 0.11402447790952136
13317, p90, 0.12200418164269625, 0.10394352303452747, 0.10330817433787289, 0.13540458512355724, 0.15095457501936202, 0.11287665133604917, 0.10561414095413324, 0.1307951440048467
13317, p95, 0.14648166980113725, 0.12086676740535321, 0.07935073603589105, 0.16845019296370145, 0.09511794012930966, 0.08475816848843348, 0.13473406137371408, 0.11947278056279939
6717, p50, 0.38226329370186773, 0.316274502890369, 0.1447451756825013, 0.26337789220298163, 0.10334243522571271, 0.17448705630515485, 0.2469046263467388, 0.0869246349153159
6717, p75, 0.26682163493100314, 0.17249802664726652, 0.10223024009752249, 0.06416636270512079, 0.07464098122857044, 0.11755275118222533, 0.13277725861502956, 0.07947078822581967
6717, p90, 0.22124564298005758, 0.043848771586432064, 0.12379219346999029, 0.06063148088565167, 0.0925166309857896, 0.12904317095146936, 0.0499415677331416, 0.09156697296389274
6717, p95, 0.07815978588176366, 0.06618250387414547, 0.10758991690959466, 0.041366142362861576, 0.05216011276868657, 0.0696103136876148, 0.06346708859481645, 0.04775797797842457
21567, p50, 0.0673127001619489, 0.11380303671790346, 0.11527954662447613, 0.16586673104824365, 0.08294421738428834, 0.043456755790759145, 0.12242445005500971, 0.06004844925557489
21567, p75, 0.07011623358661688, 0.12295170464395702, 0.11931625717017845, 0.14639416031904715, 0.06443034966955716, 0.03140718679957646, 0.14840132767855274, 0.08461374686871496
21567, p90, 0.06925677149392837, 0.11828700661152074, 0.11685121167611517, 0.13258598635115834, 0.07354867786699315, 0.06695646659998904, 0.13884560885339436, 0.13778635517506213
21567, p95, 0.07640084371843836, 0.12371765375537352, 0.11988571230743816, 0.05430306493504216, 0.07107917287900284, 0.06756960219157768, 0.14570903138316696, 0.15503057671850795
50241, p50, 0.07073781089100524, 0.05845265749976591, 0.03297517465837529, 0.05269170983908054, 0.023316070472358803, 0.021718702864877704, 0.0568712748179302, 0.0484846378718374
50241, p75, 0.0761631978378054, 0.0992211026556422, 0.043555796367119884, 0.07061120768082889, 0.035908363310770255, 0.029548795022555974, 0.06278493726790872, 0.04856615845690339
50241, p90, 0.07733471328465123, 0.04690744278671176, 0.022523930085068155, 0.1252216311673103, 0.05152535185638876, 0.05121809138433533, 0.08719737069066749, 0.045867124225947756
50241, p95, 0.04912801259234846, 0.045512222648389215, 0.025690090056867572, 0.11021668705867808, 0.05041727932247823, 0.04467219245740532, 0.0832893381524451, 0.05558956333187125
11531, p50, 0.06442897192482959, 0.08337582246184436, 0.02560887343064621, 0.030587460854163126, 0.12869611857218838, 0.069077715461532, 0.05979482267204474, 0.09236470687439646
11531, p75, 0.06673301052084529, 0.11928260252974841, 0.01979881084731613, 0.03732404785964122, 0.14100331499394003, 0.051812422767652834, 0.1106750705085312, 0.08993671826238622
11531, p90, 0.12028274410773117, 0.1367904243544192, 0.05939364730923895, 0.06812447031646622, 0.14140177400317872, 0.050910455486575856, 0.06231617448732676, 0.07831267812058386
11531, p95, 0.12557320226764684, 0.13100870234724943, 0.061545735401928404, 0.030593457867934663, 0.14048011273480795, 0.06961941064800865, 0.08111477821334634, 0.07990419424480204
52287, p50, 0.0719040075899268, 0.1174642428163473, 0.06322471008863144, 0.050034056028192615, 0.13061896178889856, 0.2412182712294887, 0.07588177075658953, 0.11060813209846672
52287, p75, 0.054933869818291285, 0.1139725579100563, 0.06720722116511874, 0.07152440737837651, 0.06157451817961543, 0.10036019066421396, 0.07039964803686628, 0.08166087442842404
52287, p90, 0.052353060880089626, 0.09922919106339187, 0.051492368869337245, 0.07000350084587152, 0.04621351931207927, 0.08113341637742745, 0.042192783055990245, 0.05449224348455411
52287, p95, 0.06360910130405038, 0.05864897025971233, 0.043425763838112454, 0.0530589014597457, 0.0435705366338448, 0.043182391570947165, 0.06303876719139553, 0.04661771876187623
6728, p50, 0.07070146958919497, 0.08549360446556753, 0.028968521298488707, 0.03280634310721714, 0.04472656286087077, 0.08074037374864618, 0.03998738036044218, 0.04844669660755107
6728, p75, 0.03800682156144289, 0.0882725002659632, 0.023400718488002965, 0.03810277531518297, 0.037296869439221794, 0.04968663816436361, 0.0975597241720171, 0.049383844529166714
6728, p90, 0.04248674796353683, 0.08955131515556154, 0.037588656268164364, 0.04644684672143373, 0.03766790408269967, 0.04518658238677806, 0.12217638569054483, 0.040129891720767155
6728, p95, 0.08816140422339604, 0.053970237297745915, 0.03213981031890217, 0.07566837387169237, 0.06633801994818299, 0.027804274570729308, 0.14086433594281036, 0.04638345180498707
3145, p50, 0.017296173164651443, 0.08752717430907465, 0.08736600854935037, 0.10559229028923446, 0.19359364053779501, 0.02331036548458794, 0.009265328200027621, 0.09516829527420588
3145, p75, 0.022153326567630045, 0.07441862501760395, 0.11351421889924121, 0.13638611898471753, 0.1892484175957993, 0.024991440933376304, 0.013575412565497524, 0.09192754697282325
3145, p90, 0.08408533027612869, 0.025913209173876493, 0.11633990935532423, 0.16652141022988112, 0.11639237340167852, 0.04334534466486891, 0.045939804705048194, 0.08017852711771445
3145, p95, 0.07024075004965795, 0.0466055158843231, 0.055213678601301726, 0.06929442260192097, 0.11866211756140135, 0.04452528723741628, 0.038363971747579675, 0.05574890588603781
29770, p50, 0.06398012181976946, 0.03509140377552905, 0.010410479877304158, 0.024296933262005264, 0.07459746958153311, 0.06566073601933943, 0.046359966726980624, 0.05231929765697149
29770, p75, 0.15638456682479876, 0.07963766438539437, 0.06700264609567078, 0.07559773930420158, 0.0857053807095675, 0.06567506945960654, 0.16668864913069537, 0.10680062613627053
29770, p90, 0.17347044388776628, 0.10131482774212161, 0.155589033669742, 0.13201291537063725, 0.14879110520611807, 0.08985985749012582, 0.2672659038163623, 0.14499953169279176
29770, p95, 0.17132810091892264, 0.10944541407577395, 0.15972925197616689, 0.14964021747170078, 0.16553175701628303, 0.11434477395936099, 0.2958694944533789, 0.15510511111280742
50598, p50, 0.15563455389207576, 0.17834149260150742, 0.17194284369481133, 0.24703481867419638, 0.13507002029060597, 0.05712857625297385, 0.2366222064715564, 0.08148382073388313
50598, p75, 0.12559211288075917, 0.20502545460278704, 0.12211839983382594, 0.32003275669771253, 0.10723971518936005, 0.13442111649887664, 0.34425365974824795, 0.1206070601337769
50598, p90, 0.047920626167013584, 0.1993453108342771, 0.20449405772789717, 0.2927544189112303, 0.2241850150151311, 0.3208310534871024, 0.26514513252417815, 0.07860059406716538
50598, p95, 0.0792927716839651, 0.1653196854850524, 0.20803613267676435, 0.2910966276190242, 0.18633976471898175, 0.3126166420971212, 0.2366694196675745, 0.06512988260792577
1000012, p50, 0.027883925917270343, 0.07002893744709082, 0.04441002037670317, 0.025577468747661827, 0.028097610259528453, 0.03989612043898914, 0.05208156286384658, 0.058280563848936845
1000012, p75, 0.03498436988228307, 0.04952118203633242, 0.021204927642627155, 0.022649661217425142, 0.031928761011502826, 0.033750083208757435, 0.06130576973129217, 0.06443343742344199
1000012, p90, 0.043248002107658785, 0.09835516541591595, 0.01724352582305352, 0.02211733775657653, 0.04759841032662884, 0.03847779518009735, 0.03481499618964562, 0.060477427165515914
1000012, p95, 0.03854398473543284, 0.12884583366671465, 0.02512239154003271, 0.026240135853167104, 0.03792541074336809, 0.0415818944302568, 0.019256247744146835, 0.06117270142030565
6736, p50, 0.029184891791146465, 0.025839341075773566, 0.11768024509689701, 0.14226513167088659, 0.15082441840637303, 0.10445072229906811, 0.0691206190508687, 0.028933470886373647
6736, p75, 0.025257369271867242, 0.026520821407571466, 0.11488599564382292, 0.16737517255896273, 0.17359200328859178, 0.04833579789632864, 0.0895276730313947, 0.030672868882817547
